Employee_ID;Department;Gender;Age;Job_Title;Hire_Date;Years_At_Company;Education_Level;Performance_Score;Monthly_Salary;Work_Hours_Per_Week;Projects_Handled;Overtime_Hours;Sick_Days;Remote_Work_Frequency;Team_Size;Training_Hours;Promotions;Employee_Satisfaction_Score;Resigned
785;Engineering;Female;48;Specialist;2015-08-05 08:03:05.556036;9;Bachelor;1;4950.0;57;9;19;2;0;15;62;2;3.1;FALSE
786;Legal;Female;56;Analyst;2018-04-08 08:03:05.556036;6;Bachelor;2;4800.0;51;5;1;10;50;1;16;2;2.13;TRUE
787;Legal;Male;32;Developer;2023-08-19 08:03:05.556036;1;Bachelor;3;6500.0;35;12;16;12;0;2;1;1;1.92;FALSE
788;Legal;Female;44;Specialist;2018-08-21 08:03:05.556036;6;High School;4;6300.0;58;43;6;6;0;13;66;0;4.23;FALSE
789;Operations;Female;39;Engineer;2015-09-05 08:03:05.556036;9;Bachelor;5;9000.0;38;10;4;1;100;15;49;1;2.51;FALSE
790;HR;Female;51;Technician;2017-11-01 08:03:05.556036;6;Bachelor;3;4550.0;49;26;7;11;75;4;33;2;4.12;TRUE
791;Operations;Male;48;Analyst;2019-07-28 08:03:05.556036;5;Master;3;5200.0;52;23;5;2;100;13;64;2;2.27;FALSE
792;Sales;Male;36;Specialist;2016-08-20 08:03:05.556036;8;Bachelor;2;5400.0;31;22;29;8;0;14;25;0;1.27;FALSE
793;IT;Female;39;Engineer;2017-11-22 08:03:05.556036;6;Bachelor;4;8400.0;48;17;23;3;25;1;80;2;3.65;TRUE
794;Marketing;Female;33;Specialist;2022-12-10 08:03:05.556036;1;Bachelor;4;6300.0;41;41;7;5;100;14;30;0;3.59;FALSE
795;Finance;Female;22;Specialist;2021-12-31 08:03:05.556036;2;Bachelor;1;4950.0;46;35;24;4;0;18;56;2;3.94;FALSE
796;Finance;Female;35;Engineer;2024-06-18 08:03:05.556036;0;Bachelor;2;7200.0;52;29;3;8;0;13;87;2;1.05;FALSE
797;Engineering;Male;49;Specialist;2023-01-17 08:03:05.556036;1;Bachelor;2;5400.0;32;14;8;2;75;2;43;0;1.11;FALSE
798;Operations;Male;41;Consultant;2017-07-18 08:03:05.556036;7;Master;3;7150.0;43;4;3;6;100;13;0;1;3.84;FALSE
799;Operations;Male;54;Consultant;2017-12-10 08:03:05.556036;6;Bachelor;1;6050.0;50;19;1;5;50;5;3;1;1.27;FALSE
800;Sales;Female;27;Developer;2019-01-06 08:03:05.556036;5;Bachelor;4;7000.0;33;30;0;8;100;3;17;1;4.42;FALSE
801;Marketing;Male;27;Specialist;2020-09-17 08:03:05.556036;3;High School;1;4950.0;50;42;27;11;100;12;20;2;2.97;FALSE
802;Operations;Male;46;Specialist;2024-07-04 08:03:05.556036;0;Bachelor;2;5400.0;49;11;16;14;75;7;29;1;4.27;FALSE
803;Marketing;Female;33;Specialist;2023-02-18 08:03:05.556036;1;Bachelor;5;6750.0;59;41;0;6;0;7;81;1;2.9;FALSE
804;Engineering;Female;45;Consultant;2024-03-06 08:03:05.556036;0;Master;5;8250.0;39;24;17;4;75;14;54;1;3.79;FALSE
805;IT;Male;28;Manager;2020-09-22 08:03:05.556036;3;Bachelor;2;7200.0;43;37;24;3;0;9;55;2;4.01;TRUE
806;Engineering;Male;60;Specialist;2015-07-05 08:03:05.556036;9;Bachelor;1;4950.0;44;23;9;1;25;2;74;1;1.9;FALSE
807;Finance;Male;55;Engineer;2017-03-20 08:03:05.556036;7;Bachelor;3;7800.0;40;2;4;14;100;18;95;1;1.34;FALSE
808;Engineering;Female;44;Engineer;2019-08-14 08:03:05.556036;5;High School;4;8400.0;41;21;7;8;100;9;93;2;3.18;FALSE
809;Engineering;Male;44;Consultant;2019-01-14 08:03:05.556036;5;Bachelor;1;6050.0;57;24;9;13;100;17;16;0;3.49;FALSE
810;Sales;Female;30;Manager;2017-12-09 08:03:05.556036;6;High School;3;7800.0;57;28;10;10;100;2;29;1;1.14;FALSE
811;Sales;Female;24;Developer;2018-06-20 08:03:05.556036;6;Master;1;5500.0;42;40;11;14;25;4;81;0;2.08;FALSE
812;Marketing;Male;27;Technician;2014-09-27 08:03:05.556036;9;High School;3;4550.0;30;37;11;11;0;16;41;1;3.92;FALSE
813;Sales;Male;24;Manager;2019-05-18 08:03:05.556036;5;Bachelor;3;7800.0;48;23;14;2;75;19;5;2;1.23;FALSE
814;HR;Female;31;Consultant;2020-08-21 08:03:05.556036;4;High School;3;7150.0;60;32;26;8;0;11;37;0;3.02;FALSE
815;Engineering;Female;26;Analyst;2018-02-05 08:03:05.556036;6;PhD;4;5600.0;40;18;27;1;75;8;55;1;2.29;FALSE
816;Marketing;Female;54;Consultant;2020-04-06 08:03:05.556036;4;Bachelor;1;6050.0;56;6;16;4;75;7;42;2;4.87;FALSE
817;Legal;Male;51;Consultant;2019-08-02 08:03:05.556036;5;Bachelor;5;8250.0;51;42;22;4;75;7;40;0;3.79;FALSE
818;Operations;Male;44;Technician;2023-09-27 08:03:05.556036;0;High School;4;4900.0;55;14;20;11;0;7;79;2;1.22;FALSE
819;Marketing;Male;32;Technician;2016-07-24 08:03:05.556036;8;Bachelor;5;5250.0;54;8;22;4;75;10;78;0;3.88;FALSE
820;Sales;Male;31;Specialist;2017-10-05 08:03:05.556036;6;Bachelor;1;4950.0;45;11;28;12;50;11;65;1;4.13;FALSE
821;Legal;Male;25;Technician;2023-06-21 08:03:05.556036;1;Bachelor;4;4900.0;33;48;25;5;50;16;70;1;1.74;FALSE
822;Sales;Male;32;Developer;2018-07-10 08:03:05.556036;6;Master;5;7500.0;39;4;28;9;100;1;98;1;3.5;FALSE
823;Legal;Female;54;Specialist;2017-07-07 08:03:05.556036;7;Bachelor;5;6750.0;50;17;2;14;25;15;32;1;3.27;TRUE
824;Marketing;Female;29;Specialist;2022-12-25 08:03:05.556036;1;Master;2;5400.0;57;38;19;2;100;5;54;1;3.59;FALSE
825;Finance;Male;22;Engineer;2016-08-07 08:03:05.556036;8;High School;5;9000.0;52;32;16;3;50;11;27;0;4.2;FALSE
826;Operations;Male;59;Technician;2021-05-12 08:03:05.556036;3;Bachelor;4;4900.0;34;5;17;0;75;14;2;1;4.6;TRUE
827;IT;Female;58;Specialist;2020-07-15 08:03:05.556036;4;Bachelor;3;5850.0;30;12;21;7;0;10;68;2;2.74;FALSE
828;Engineering;Female;51;Technician;2016-07-31 08:03:05.556036;8;Master;4;4900.0;37;4;26;4;75;17;89;0;3.44;FALSE
829;Customer Support;Female;48;Analyst;2020-04-13 08:03:05.556036;4;Bachelor;1;4400.0;35;11;11;14;25;8;50;1;2.55;FALSE
830;Sales;Female;28;Analyst;2023-04-04 08:03:05.556036;1;Bachelor;3;5200.0;51;25;28;14;100;3;34;1;2.24;FALSE
831;Legal;Female;47;Manager;2024-05-31 08:03:05.556036;0;Master;1;6600.0;56;17;5;6;75;10;45;1;3.27;FALSE
832;Sales;Female;37;Specialist;2022-06-20 08:03:05.556036;2;Bachelor;2;5400.0;30;30;16;12;50;1;86;0;1.38;FALSE
833;Operations;Male;34;Analyst;2014-10-13 08:03:05.556036;9;High School;1;4400.0;39;20;19;7;25;16;54;2;2.98;FALSE
834;Customer Support;Male;52;Technician;2019-04-15 08:03:05.556036;5;Bachelor;4;4900.0;34;25;12;11;75;19;54;0;1.46;FALSE
835;Sales;Female;60;Manager;2021-04-12 08:03:05.556036;3;Bachelor;5;9000.0;60;18;18;14;75;7;16;2;4.94;FALSE
836;Finance;Male;38;Technician;2019-06-25 08:03:05.556036;5;Bachelor;3;4550.0;56;36;7;14;100;19;42;2;4.27;FALSE
837;Finance;Male;30;Specialist;2017-09-08 08:03:05.556036;6;Bachelor;4;6300.0;45;22;25;2;50;18;89;0;2.85;FALSE
838;Finance;Female;47;Analyst;2016-02-20 08:03:05.556036;8;Bachelor;5;6000.0;30;24;8;12;0;6;88;1;1.32;FALSE
839;Operations;Female;37;Engineer;2023-10-28 08:03:05.556036;0;Bachelor;1;6600.0;53;44;3;13;100;8;85;1;3.64;FALSE
840;Customer Support;Female;44;Manager;2020-07-11 08:03:05.556036;4;High School;1;6600.0;39;44;10;8;25;6;7;1;3.99;FALSE
841;Marketing;Male;39;Analyst;2019-10-01 08:03:05.556036;4;High School;1;4400.0;33;24;20;14;50;16;21;0;1.17;FALSE
842;HR;Male;42;Specialist;2022-12-26 08:03:05.556036;1;Master;1;4950.0;57;44;25;6;0;7;43;2;1.47;FALSE
843;Customer Support;Female;29;Manager;2017-02-07 08:03:05.556036;7;Bachelor;5;9000.0;60;46;0;3;75;2;7;2;2.17;FALSE
844;Legal;Female;53;Analyst;2016-08-15 08:03:05.556036;8;High School;3;5200.0;58;49;10;9;25;16;45;0;2.38;FALSE
845;Operations;Male;59;Engineer;2022-06-16 08:03:05.556036;2;Master;5;9000.0;36;0;11;12;25;13;23;2;2.56;FALSE
846;Sales;Male;37;Specialist;2019-03-14 08:03:05.556036;5;Bachelor;2;5400.0;58;15;21;6;0;11;32;1;4.67;FALSE
847;Finance;Male;30;Developer;2024-08-26 08:03:05.556036;0;High School;3;6500.0;48;40;3;3;75;10;42;0;4.46;TRUE
848;Legal;Male;40;Engineer;2017-07-11 08:03:05.556036;7;PhD;4;8400.0;50;39;3;6;50;3;81;2;2.56;FALSE
849;Operations;Male;38;Specialist;2018-04-18 08:03:05.556036;6;High School;1;4950.0;34;40;27;12;0;3;87;2;2.28;FALSE
850;Marketing;Female;53;Manager;2022-08-20 08:03:05.556036;2;Bachelor;3;7800.0;49;29;24;1;0;10;75;1;4.29;FALSE
851;Operations;Female;35;Manager;2021-08-25 08:03:05.556036;3;Bachelor;3;7800.0;51;7;25;13;25;11;22;0;3.07;FALSE
852;Customer Support;Female;54;Specialist;2016-02-09 08:03:05.556036;8;Bachelor;4;6300.0;34;18;12;10;50;14;61;1;4.04;FALSE
853;HR;Other;40;Manager;2018-06-24 08:03:05.556036;6;High School;1;6600.0;44;25;22;6;50;14;80;1;3.01;FALSE
854;IT;Female;44;Technician;2017-02-15 08:03:05.556036;7;PhD;4;4900.0;51;28;20;11;75;9;98;0;1.93;FALSE
855;HR;Female;45;Analyst;2018-09-29 08:03:05.556036;5;Bachelor;1;4400.0;48;18;16;12;25;1;84;1;4.87;FALSE
856;Customer Support;Female;59;Technician;2020-12-29 08:03:05.556036;3;High School;5;5250.0;56;43;5;9;50;17;40;1;4.85;FALSE
857;Customer Support;Male;33;Technician;2021-01-10 08:03:05.556036;3;High School;4;4900.0;39;0;8;12;0;6;56;0;1.61;FALSE
858;Sales;Female;24;Consultant;2018-12-26 08:03:05.556036;5;High School;3;7150.0;54;21;2;2;100;14;57;2;4.62;FALSE
859;Marketing;Male;56;Manager;2017-01-24 08:03:05.556036;7;Bachelor;3;7800.0;42;30;26;3;25;5;11;1;2.15;FALSE
860;Marketing;Male;42;Specialist;2016-08-31 08:03:05.556036;8;Master;4;6300.0;48;33;20;10;50;9;33;0;2.98;FALSE
861;Finance;Female;59;Analyst;2016-02-29 08:03:05.556036;8;Bachelor;1;4400.0;47;3;5;5;75;6;18;0;4.12;FALSE
862;HR;Female;44;Technician;2014-09-20 08:03:05.556036;9;Bachelor;4;4900.0;46;35;6;14;75;7;24;1;3.52;FALSE
863;Sales;Male;37;Engineer;2015-07-13 08:03:05.556036;9;PhD;5;9000.0;31;9;16;2;75;19;71;1;1.28;FALSE
864;HR;Female;50;Technician;2017-10-19 08:03:05.556036;6;Bachelor;1;3850.0;60;33;25;10;50;14;65;2;1.5;FALSE
865;IT;Male;35;Specialist;2019-07-30 08:03:05.556036;5;Bachelor;4;6300.0;41;49;0;11;50;1;24;0;3.98;FALSE
866;Engineering;Male;25;Consultant;2014-10-18 08:03:05.556036;9;Bachelor;4;7700.0;53;24;7;13;75;11;10;2;3.06;FALSE
867;Engineering;Male;32;Specialist;2023-09-04 08:03:05.556036;1;High School;3;5850.0;52;1;4;8;25;15;52;2;1.01;FALSE
868;Finance;Male;26;Specialist;2022-12-03 08:03:05.556036;1;Master;3;5850.0;33;16;5;1;50;19;32;1;3.02;FALSE
869;Sales;Female;54;Consultant;2018-04-27 08:03:05.556036;6;Bachelor;1;6050.0;51;40;15;0;100;13;0;1;2.92;FALSE
870;Operations;Female;45;Technician;2020-08-25 08:03:05.556036;4;Bachelor;2;4200.0;50;49;24;3;25;6;14;2;2.42;FALSE
871;Legal;Male;33;Engineer;2022-07-31 08:03:05.556036;2;Bachelor;1;6600.0;42;19;12;8;100;5;60;1;1.56;FALSE
872;Customer Support;Female;57;Analyst;2016-07-08 08:03:05.556036;8;Bachelor;1;4400.0;46;18;12;3;50;15;30;2;3.27;FALSE
873;IT;Female;51;Engineer;2017-03-28 08:03:05.556036;7;Bachelor;1;6600.0;32;31;27;0;0;12;9;0;2.31;FALSE
874;Legal;Male;38;Consultant;2020-05-27 08:03:05.556036;4;PhD;4;7700.0;58;44;0;1;0;5;89;1;3.88;FALSE
875;Legal;Female;34;Technician;2022-04-11 08:03:05.556036;2;Bachelor;5;5250.0;51;21;19;10;0;9;82;0;2.54;FALSE
876;Finance;Female;22;Specialist;2022-09-16 08:03:05.556036;1;Master;1;4950.0;60;10;18;6;75;10;16;2;2.77;FALSE
877;Legal;Female;37;Consultant;2014-09-08 08:03:05.556036;9;High School;4;7700.0;32;23;6;10;75;7;92;2;4.88;TRUE
878;Marketing;Female;56;Manager;2015-05-28 08:03:05.556036;9;High School;5;9000.0;34;29;11;2;100;3;83;0;3.32;TRUE
879;Finance;Female;52;Specialist;2016-09-11 08:03:05.556036;7;Bachelor;1;4950.0;59;47;29;4;0;18;44;2;3.6;FALSE
880;Sales;Male;22;Analyst;2022-09-18 08:03:05.556036;1;Bachelor;1;4400.0;51;3;2;9;0;6;59;2;1.3;FALSE
881;Finance;Female;23;Manager;2022-08-19 08:03:05.556036;2;Bachelor;4;8400.0;39;27;1;5;25;3;15;1;1.03;FALSE
882;Customer Support;Male;48;Developer;2014-11-03 08:03:05.556036;9;Bachelor;4;7000.0;34;21;21;9;100;3;77;2;1.16;FALSE
883;Operations;Male;44;Specialist;2017-01-25 08:03:05.556036;7;High School;5;6750.0;52;16;4;13;75;19;86;1;3.6;FALSE
884;Finance;Female;36;Analyst;2023-04-16 08:03:05.556036;1;Bachelor;4;5600.0;32;36;21;0;100;9;77;1;3.05;FALSE
885;Marketing;Female;26;Developer;2021-05-14 08:03:05.556036;3;High School;4;7000.0;33;44;7;12;0;8;27;2;3.25;FALSE
886;Finance;Male;53;Developer;2015-02-22 08:03:05.556036;9;Bachelor;4;7000.0;46;26;25;3;50;1;29;2;3.92;TRUE
887;IT;Male;45;Developer;2021-05-06 08:03:05.556036;3;Bachelor;1;5500.0;38;22;21;3;100;7;56;0;4.13;FALSE
888;Customer Support;Female;46;Consultant;2018-08-23 08:03:05.556036;6;Bachelor;3;7150.0;52;28;26;5;75;10;56;0;2.21;FALSE
889;Sales;Male;27;Manager;2024-02-26 08:03:05.556036;0;Master;4;8400.0;40;3;29;8;100;7;51;0;1.5;TRUE
890;Finance;Female;43;Manager;2015-06-08 08:03:05.556036;9;Bachelor;3;7800.0;31;29;20;14;100;7;13;1;2.89;FALSE
891;Legal;Male;23;Engineer;2016-12-03 08:03:05.556036;7;Bachelor;4;8400.0;31;29;0;4;0;13;24;1;1.3;FALSE
892;Legal;Male;49;Analyst;2024-06-11 08:03:05.556036;0;Bachelor;1;4400.0;40;20;21;7;0;10;24;0;1.74;FALSE
893;Operations;Male;57;Developer;2015-10-26 08:03:05.556036;8;Bachelor;3;6500.0;41;4;25;13;50;4;7;1;3.0;TRUE
894;Sales;Female;23;Developer;2023-12-13 08:03:05.556036;0;Bachelor;2;6000.0;46;16;0;0;0;11;54;1;3.13;FALSE
895;Finance;Male;34;Technician;2015-07-07 08:03:05.556036;9;Bachelor;4;4900.0;43;10;21;11;75;1;4;0;1.93;FALSE
896;Customer Support;Male;39;Consultant;2022-07-10 08:03:05.556036;2;Master;1;6050.0;35;45;16;10;0;1;5;1;4.82;FALSE
897;Customer Support;Female;52;Analyst;2017-06-10 08:03:05.556036;7;Bachelor;5;6000.0;53;48;19;14;75;4;35;2;2.5;FALSE
898;Engineering;Female;50;Consultant;2023-01-01 08:03:05.556036;1;Master;3;7150.0;33;26;20;8;25;19;64;0;3.84;FALSE
899;Sales;Female;60;Analyst;2020-12-07 08:03:05.556036;3;Bachelor;2;4800.0;48;49;9;7;100;3;89;0;4.79;FALSE
900;Engineering;Male;40;Manager;2023-01-09 08:03:05.556036;1;High School;2;7200.0;36;16;2;0;75;15;69;2;3.28;FALSE
901;Engineering;Male;57;Manager;2017-11-16 08:03:05.556036;6;Master;3;7800.0;54;46;6;14;100;19;14;0;1.96;FALSE
902;HR;Female;55;Consultant;2016-06-02 08:03:05.556036;8;Bachelor;1;6050.0;33;15;19;7;100;10;19;2;1.96;FALSE
903;HR;Female;50;Specialist;2020-07-31 08:03:05.556036;4;Bachelor;4;6300.0;59;15;23;8;75;16;83;0;3.9;FALSE
904;Sales;Female;55;Specialist;2020-07-06 08:03:05.556036;4;Master;2;5400.0;42;34;23;5;100;2;32;0;2.71;FALSE
905;Sales;Female;55;Manager;2017-02-28 08:03:05.556036;7;High School;5;9000.0;41;18;3;10;0;18;33;1;2.77;FALSE
906;Customer Support;Female;40;Specialist;2020-11-17 08:03:05.556036;3;Bachelor;1;4950.0;37;2;9;14;75;18;67;2;3.55;FALSE
907;Engineering;Male;53;Analyst;2020-08-12 08:03:05.556036;4;High School;2;4800.0;45;44;26;4;100;14;56;2;4.37;FALSE
908;Legal;Other;36;Specialist;2016-02-25 08:03:05.556036;8;High School;5;6750.0;56;21;23;11;25;15;2;2;4.4;FALSE
909;Operations;Female;60;Engineer;2023-01-27 08:03:05.556036;1;Bachelor;2;7200.0;38;4;10;10;50;19;61;0;1.05;FALSE
910;Sales;Female;46;Developer;2017-02-22 08:03:05.556036;7;High School;1;5500.0;30;20;2;9;50;6;98;2;3.06;FALSE
911;Operations;Male;47;Developer;2014-12-09 08:03:05.556036;9;Bachelor;4;7000.0;45;19;2;4;50;1;7;0;1.74;FALSE
912;IT;Male;47;Consultant;2022-04-09 08:03:05.556036;2;Bachelor;4;7700.0;54;33;13;10;0;5;71;1;3.29;FALSE
913;Customer Support;Male;30;Developer;2015-12-31 08:03:05.556036;8;Bachelor;1;5500.0;55;48;1;11;50;16;67;0;2.07;FALSE
914;Sales;Female;40;Engineer;2020-09-08 08:03:05.556036;3;Bachelor;2;7200.0;52;33;8;1;100;8;76;2;1.06;FALSE
915;Engineering;Female;40;Technician;2019-10-07 08:03:05.556036;4;Master;1;3850.0;35;15;26;8;75;3;62;2;3.53;FALSE
916;Legal;Male;24;Technician;2016-03-26 08:03:05.556036;8;Master;3;4550.0;47;32;29;12;0;14;97;2;1.33;FALSE
917;Operations;Female;28;Developer;2017-08-29 08:03:05.556036;7;Bachelor;2;6000.0;38;40;17;13;50;8;94;0;1.14;FALSE
918;Marketing;Female;28;Engineer;2016-10-11 08:03:05.556036;7;Bachelor;4;8400.0;41;7;1;2;75;3;89;2;4.3;FALSE
919;Engineering;Male;45;Analyst;2018-09-07 08:03:05.556036;5;Master;3;5200.0;49;7;29;13;50;3;65;1;2.92;FALSE
920;Finance;Male;37;Developer;2015-09-09 08:03:05.556036;8;Bachelor;1;5500.0;35;47;8;3;75;15;66;0;3.47;TRUE
921;Finance;Female;24;Manager;2018-03-09 08:03:05.556036;6;Bachelor;3;7800.0;43;40;16;4;25;4;29;2;1.17;FALSE
922;Finance;Male;54;Engineer;2017-03-17 08:03:05.556036;7;Bachelor;3;7800.0;33;2;11;5;25;17;62;1;2.81;FALSE
923;IT;Male;40;Engineer;2016-10-18 08:03:05.556036;7;PhD;1;6600.0;39;17;14;8;50;16;21;1;3.07;FALSE
924;Customer Support;Male;23;Technician;2014-10-22 08:03:05.556036;9;Bachelor;3;4550.0;30;8;27;12;75;16;40;2;4.49;FALSE
925;Marketing;Other;29;Consultant;2017-02-04 08:03:05.556036;7;High School;5;8250.0;58;32;27;11;50;15;4;1;3.58;FALSE
926;Engineering;Male;43;Developer;2014-10-17 08:03:05.556036;9;Master;4;7000.0;30;22;21;4;0;9;16;2;3.2;FALSE
927;IT;Male;49;Specialist;2018-07-08 08:03:05.556036;6;Master;5;6750.0;44;19;26;10;100;4;71;0;2.16;FALSE
928;Operations;Female;39;Technician;2015-02-21 08:03:05.556036;9;High School;5;5250.0;54;31;10;5;0;11;76;0;2.35;FALSE
929;Operations;Female;36;Developer;2024-06-21 08:03:05.556036;0;Bachelor;1;5500.0;39;9;19;6;75;3;34;2;3.74;FALSE
930;Engineering;Female;32;Specialist;2018-08-25 08:03:05.556036;6;High School;2;5400.0;34;43;23;7;0;4;70;2;3.24;FALSE
931;Sales;Male;48;Technician;2020-01-01 08:03:05.556036;4;Bachelor;5;5250.0;44;9;18;14;25;1;69;1;3.79;FALSE
932;Sales;Female;54;Engineer;2016-11-02 08:03:05.556036;7;Bachelor;5;9000.0;54;13;5;3;0;11;72;2;3.17;FALSE
933;Engineering;Female;27;Engineer;2024-02-10 08:03:05.556036;0;Bachelor;5;9000.0;53;13;25;1;50;8;76;1;4.0;FALSE
934;Engineering;Female;54;Consultant;2022-07-30 08:03:05.556036;2;Bachelor;2;6600.0;46;42;12;8;75;1;84;1;1.29;FALSE
935;IT;Female;35;Manager;2023-09-13 08:03:05.556036;0;Master;4;8400.0;58;4;9;7;25;1;74;1;1.45;FALSE
936;Finance;Female;57;Developer;2014-09-14 08:03:05.556036;9;Bachelor;3;6500.0;60;38;1;2;25;7;49;2;4.78;FALSE
937;Engineering;Male;24;Consultant;2017-05-18 08:03:05.556036;7;Master;1;6050.0;45;44;29;8;0;18;42;1;3.52;FALSE
938;Legal;Female;52;Technician;2023-03-24 08:03:05.556036;1;Bachelor;4;4900.0;56;19;13;2;100;14;68;1;3.3;FALSE
939;Engineering;Male;59;Analyst;2022-02-17 08:03:05.556036;2;Bachelor;4;5600.0;44;40;18;5;75;14;66;0;4.83;FALSE
940;IT;Male;56;Consultant;2020-10-31 08:03:05.556036;3;Bachelor;3;7150.0;34;29;18;2;50;19;38;0;1.29;FALSE
941;Legal;Male;47;Analyst;2023-07-05 08:03:05.556036;1;Bachelor;3;5200.0;40;1;4;6;75;3;69;0;4.33;TRUE
942;HR;Male;54;Manager;2020-09-06 08:03:05.556036;3;Bachelor;4;8400.0;58;13;11;4;0;14;69;1;2.79;FALSE
943;Operations;Male;55;Specialist;2015-09-21 08:03:05.556036;8;Master;1;4950.0;41;3;23;10;100;10;32;2;3.04;FALSE
944;IT;Female;43;Specialist;2014-12-06 08:03:05.556036;9;Bachelor;1;4950.0;45;7;2;5;50;4;42;1;4.78;FALSE
945;HR;Male;57;Technician;2018-11-14 08:03:05.556036;5;High School;1;3850.0;60;37;7;7;100;18;14;0;3.49;FALSE
946;HR;Male;22;Technician;2018-10-03 08:03:05.556036;5;PhD;1;3850.0;44;25;22;0;25;18;7;0;2.29;FALSE
947;Legal;Female;55;Consultant;2019-01-29 08:03:05.556036;5;Bachelor;2;6600.0;45;12;19;10;75;18;75;0;2.98;FALSE
948;Operations;Female;38;Consultant;2020-01-11 08:03:05.556036;4;Bachelor;3;7150.0;38;24;0;5;0;19;18;0;4.68;FALSE
949;Operations;Female;58;Developer;2018-02-26 08:03:05.556036;6;High School;2;6000.0;42;19;28;6;100;9;91;1;1.51;FALSE
950;IT;Male;23;Manager;2017-05-21 08:03:05.556036;7;Bachelor;3;7800.0;39;38;8;4;50;6;99;0;4.49;FALSE
951;Finance;Male;38;Specialist;2015-09-06 08:03:05.556036;9;Bachelor;2;5400.0;44;5;1;3;50;3;98;1;1.0;FALSE
952;Engineering;Female;30;Analyst;2020-08-22 08:03:05.556036;4;PhD;1;4400.0;34;33;14;14;75;4;56;2;2.05;FALSE
953;Operations;Male;46;Manager;2020-07-08 08:03:05.556036;4;Bachelor;1;6600.0;47;8;18;4;0;2;25;1;4.54;FALSE
954;Sales;Male;31;Technician;2015-11-30 08:03:05.556036;8;Master;5;5250.0;57;28;8;6;0;11;23;2;4.71;FALSE
955;Marketing;Female;60;Developer;2019-05-12 08:03:05.556036;5;Bachelor;5;7500.0;48;41;8;1;75;3;44;1;3.11;FALSE
956;Customer Support;Female;41;Engineer;2016-11-22 08:03:05.556036;7;Bachelor;1;6600.0;35;35;19;1;100;13;50;0;1.34;FALSE
957;Operations;Male;57;Engineer;2022-07-13 08:03:05.556036;2;Bachelor;3;7800.0;51;8;14;9;0;6;59;2;3.4;FALSE
958;Marketing;Male;60;Engineer;2021-04-29 08:03:05.556036;3;Bachelor;3;7800.0;35;17;1;1;50;1;76;2;4.42;FALSE
959;Marketing;Female;25;Engineer;2020-10-03 08:03:05.556036;3;Bachelor;2;7200.0;40;7;6;13;0;10;99;1;3.39;FALSE
960;IT;Female;53;Technician;2022-08-18 08:03:05.556036;2;Bachelor;4;4900.0;55;29;26;9;25;18;12;2;3.02;FALSE
961;Engineering;Male;34;Specialist;2016-11-12 08:03:05.556036;7;Bachelor;4;6300.0;36;44;9;3;75;7;2;2;3.43;TRUE
962;Marketing;Male;22;Engineer;2016-11-05 08:03:05.556036;7;High School;3;7800.0;48;22;6;0;0;17;32;0;1.94;FALSE
963;Legal;Female;30;Technician;2015-03-17 08:03:05.556036;9;Master;4;4900.0;55;23;6;2;75;5;73;0;1.2;TRUE
964;HR;Male;41;Consultant;2018-08-30 08:03:05.556036;6;High School;4;7700.0;54;31;14;8;25;14;57;0;1.96;FALSE
965;Engineering;Female;42;Specialist;2021-12-25 08:03:05.556036;2;Bachelor;1;4950.0;47;22;8;10;0;2;42;0;2.09;FALSE
966;Engineering;Male;59;Analyst;2023-06-24 08:03:05.556036;1;High School;5;6000.0;51;41;4;13;100;9;47;2;4.61;FALSE
967;Operations;Female;26;Engineer;2023-09-24 08:03:05.556036;0;Bachelor;1;6600.0;50;34;23;9;100;19;57;1;4.14;FALSE
968;Customer Support;Male;30;Engineer;2015-10-19 08:03:05.556036;8;Bachelor;2;7200.0;44;49;2;14;75;15;83;0;2.59;FALSE
969;Finance;Female;57;Technician;2020-06-25 08:03:05.556036;4;Bachelor;5;5250.0;37;14;22;8;100;8;61;0;1.06;FALSE
970;Finance;Female;60;Engineer;2021-04-20 08:03:05.556036;3;PhD;2;7200.0;48;14;8;9;75;10;93;0;3.5;FALSE
971;HR;Female;40;Manager;2019-06-16 08:03:05.556036;5;Bachelor;4;8400.0;37;28;11;14;100;13;10;2;4.68;TRUE
972;Finance;Female;34;Engineer;2021-06-30 08:03:05.556036;3;High School;4;8400.0;42;17;1;11;75;4;29;0;3.02;FALSE
973;IT;Male;60;Engineer;2022-11-18 08:03:05.556036;1;Bachelor;3;7800.0;41;31;19;3;75;4;15;2;3.93;TRUE
974;IT;Male;52;Specialist;2018-12-14 08:03:05.556036;5;High School;5;6750.0;40;7;20;1;0;18;59;0;1.67;FALSE
975;Sales;Male;44;Manager;2018-12-28 08:03:05.556036;5;High School;4;8400.0;47;46;19;6;100;4;43;1;4.0;FALSE
976;IT;Male;57;Engineer;2015-05-20 08:03:05.556036;9;Bachelor;3;7800.0;39;31;4;11;50;3;62;1;4.51;FALSE
977;Engineering;Female;25;Manager;2021-09-18 08:03:05.556036;2;High School;4;8400.0;38;32;8;5;75;3;53;1;4.93;FALSE
978;Customer Support;Female;41;Technician;2018-10-08 08:03:05.556036;5;Bachelor;2;4200.0;49;32;5;11;75;5;13;0;1.58;FALSE
979;Customer Support;Female;43;Specialist;2020-08-19 08:03:05.556036;4;Bachelor;5;6750.0;54;36;19;13;0;13;97;0;1.61;FALSE
